Search Name,Address,Address Lat,Address Long,Nearest MRT Station,Nearest MRT Distance,Nearest Mall Name,Nearest Mall Distance,Nearest Bus Stop Code,Nearest Bus Stop Distance,Number of Bus Stops,Nearest NPC,Nearest NPC Distance,Nearest School,Nearest School Distance,Nearest Green Area,Nearest Green Area Distance
479 PASIR RIS DR 4,479 PASIR RIS DRIVE 4,1.37517714700663,103.959207233132,PASIR RIS MRT STATION (EW1),1.1282695862177787, NTUC WHITE SANDS,1.1010095794486494,78111 (BUS STOP),0.13926249089992293,2,Pasir Ris Neighbourhood Police Centre,0.7604675354495726,Crest Secondary School,0.2661885961940616,Pasir Ris Town Park,0.8543199736255176
707 PASIR RIS DR 10,707 PASIR RIS DRIVE 10,1.38132588224282,103.938232878848,PASIR RIS MRT STATION (EW1),1.5354156392245188, PASIR RIS WEST PLAZA - FAIRPRICE,0.2834395138922329,77251 (BUS STOP),0.11129405654503999,3,Pasir Ris Neighbourhood Police Centre,2.778714514658782,Park View Primary School,0.46218224509097605,Pasir Ris Park,1.332790120659709
766 PASIR RIS ST 71,766 PASIR RIS STREET 71,1.37594758867048,103.936000878357,PASIR RIS MRT STATION (EW1),1.511552322661402, PASIR RIS WEST PLAZA - FAIRPRICE,0.4181074421146461,77311 (BUS STOP),0.09714429655759498,4,Pasir Ris Neighbourhood Police Centre,2.7555383615810576,Tampines Meridian Junior College,0.11810424928338818,Pasir Ris Park,1.698268828776016
719 PASIR RIS ST 72,719 PASIR RIS STREET 72,1.38224267910055,103.936646781251,PASIR RIS MRT STATION (EW1),1.7378073206201476, PASIR RIS WEST PLAZA - FAIRPRICE,0.2860240447720345,77261 (BUS STOP),0.08732845751683611,2,Pasir Ris Neighbourhood Police Centre,2.9823344194001185,Park View Primary School,0.6291571219934731,Pasir Ris Park,1.1384119200509608
182 PASIR RIS ST 11,182 PASIR RIS STREET 11,1.36463198995611,103.961001795019,TAMPINES EAST MRT STATION (DT33),1.1755283907966274, LOYANG POINT,0.44820511862950885,78199 (BUS STOP),0.0593417973333213,3,Pasir Ris Neighbourhood Police Centre,0.4419176156378769,White Sands Primary School,0.11273225351051394,Pasir Ris Town Park,1.2207810230641178
274 PASIR RIS ST 21,274 PASIR RIS STREET 21,1.36434002216723,103.964028907972,TAMPINES EAST MRT STATION (DT33),1.382600608583055, LOYANG POINT,0.24340378440940946,98099 (BUS STOP),0.08676153251210558,4,Pasir Ris Neighbourhood Police Centre,0.6645752987807033,White Sands Primary School,0.38042095878645554,Pasir Ris Town Park,1.5146528474594396
744 PASIR RIS ST 71,744 PASIR RIS STREET 71,1.37746923750495,103.935212344699,PASIR RIS MRT STATION (EW1),1.6398958310576184, PASIR RIS WEST PLAZA - FAIRPRICE,0.2743410718099905,77291 (BUS STOP),0.05025126381637227,5,Pasir Ris Neighbourhood Police Centre,2.8939638441092335,Meridian Primary School,0.21879210839886185,Pasir Ris Park,1.508207324014453
405 PASIR RIS DR 6,405 PASIR RIS DRIVE 6,1.37362250241917,103.955932241638,PASIR RIS MRT STATION (EW1),0.7417818268063624, NTUC WHITE SANDS,0.704833299098324,78089 (BUS STOP),0.01743998931232743,2,Pasir Ris Neighbourhood Police Centre,0.7138806809794161,Hai Sing Catholic School,0.13494309188305806,Pasir Ris Town Park,0.4523729349146345
236 PASIR RIS ST 21,236 PASIR RIS STREET 21,1.37447033709723,103.962580230162,PASIR RIS MRT STATION (EW1),1.4864852488121312, LOYANG POINT,0.9192175996137893,78121 (BUS STOP),0.07763343386450429,5,Pasir Ris Neighbourhood Police Centre,0.7572336723237589,Pasir Ris Primary School,0.22952281195434593,Pasir Ris Town Park,1.1730521294536036
223 PASIR RIS ST 21,223 PASIR RIS STREET 21,1.37064325604553,103.961453770838,PASIR RIS MRT STATION (EW1),1.3788454288688574, LOYANG POINT,0.5824389241516756,78201 (BUS STOP),0.1030186588387522,2,Pasir Ris Neighbourhood Police Centre,0.3282779283034669,Pasir Ris Primary School,0.2482158167757441,Pasir Ris Town Park,1.0057040278380052
218 PASIR RIS ST 21,218 PASIR RIS STREET 21,1.36942598554209,103.961388925543,PASIR RIS MRT STATION (EW1),1.404397094393034, LOYANG POINT,0.48634764550122167,78161 (BUS STOP),0.10716215992593923,2,Pasir Ris Neighbourhood Police Centre,0.23260072168247284,Pasir Ris Primary School,0.3682344009170024,Pasir Ris Town Park,1.020654141268235
508 PASIR RIS ST 52,508 PASIR RIS STREET 52,1.37614970669375,103.944239093702,PASIR RIS MRT STATION (EW1),0.6586975304944325,AMAR KIDZ @ ELIAS MALL PTE. LTD.,0.2878765933046707,77199 (BUS STOP),0.18921916906617164,1,Pasir Ris Neighbourhood Police Centre,1.914752968465129,Elias Park Primary School,0.207125092790771,Pasir Ris Town Park,1.0479080470486386
541 PASIR RIS ST 51,541 PASIR RIS STREET 51,1.36925576259896,103.951137284709,PASIR RIS MRT STATION (EW1),0.46882023481965696, NTUC WHITE SANDS,0.37147281117777514,77041 (BUS STOP),0.028373478054328643,6,Pasir Ris Neighbourhood Police Centre,0.945585876647257,Meridian Secondary School,0.3283443161459986,Pasir Ris Town Park,0.2908316571495267
501 PASIR RIS ST 52,501 PASIR RIS STREET 52,1.37600904526709,103.94642298367,PASIR RIS MRT STATION (EW1),0.4581894701351781,AMAR KIDZ @ ELIAS MALL PTE. LTD.,0.5008860831820459,77131 (BUS STOP),0.048556886656389166,4,Pasir Ris Neighbourhood Police Centre,1.693961779261352,Elias Park Primary School,0.22000843862839117,Pasir Ris Town Park,0.8354975904091831
578 PASIR RIS ST 53,578 PASIR RIS STREET 53,1.37398000808284,103.947507359273,PASIR RIS MRT STATION (EW1),0.2233306842252947, NTUC WHITE SANDS,0.3109260528289091,77379 (BUS STOP),0.09681086312598544,4,Pasir Ris Neighbourhood Police Centre,1.4824278018370665,Elias Park Primary School,0.27103539305063634,Pasir Ris Town Park,0.613746954676473
540 PASIR RIS ST 51,540 PASIR RIS STREET 51,1.36940865498296,103.950709201538,PASIR RIS MRT STATION (EW1),0.43407826820423656, NTUC WHITE SANDS,0.3379868534660604,77041 (BUS STOP),0.06632397154147764,6,Pasir Ris Neighbourhood Police Centre,0.99478469920198,Meridian Secondary School,0.30831077129816553,Pasir Ris Town Park,0.30407292463227736
306B PUNGGOL PL,306B PUNGGOL PLACE,1.40579230457974,103.905777174695,DAMAI LRT STATION (PE7),0.32024029717610836, NTUC WATERWAY POINT,0.40480325128775724,65351 (BUS STOP),0.11737392680647592,2,Punggol Neighbourhood Police Centre,1.2524654304655978,Punggol Primary School,0.0996483438563947,Punggol Waterway Park,0.5885736761538155
623C PUNGGOL CTRL,623C PUNGGOL CENTRAL,1.39963286520916,103.911458504685,OASIS LRT STATION (PE6),0.32706751136426554,OASIS TERRACES,0.4007535294983386,65279 (BUS STOP),0.06015729080252304,2,Punggol Neighbourhood Police Centre,0.332318040024855,Horizon Primary School,0.21655604514680016,Punggol Waterway Park,1.4636511943739838
623A PUNGGOL CTRL,623A PUNGGOL CENTRAL,1.39988482536912,103.91189638413,OASIS LRT STATION (PE6),0.28259743765959305,OASIS TERRACES,0.3537493254199639,65279 (BUS STOP),0.11600670384733175,2,Punggol Neighbourhood Police Centre,0.30779875860665884,Horizon Primary School,0.17176720119016434,Punggol Waterway Park,1.4650995787779186
636A PUNGGOL DR,636A PUNGGOL DRIVE,1.40025421293811,103.91395378831,OASIS LRT STATION (PE6),0.2639370948937525,OASIS TERRACES,0.2926296051463884,65419 (BUS STOP),0.08808002942626181,2,Punggol Neighbourhood Police Centre,0.23424080574413836,Horizon Primary School,0.09927015356747851,Coney Island Park,1.3553492175647714
636B PUNGGOL DR,636B PUNGGOL DRIVE,1.4004079262324,103.913750542513,OASIS LRT STATION (PE6),0.23786410051006576,OASIS TERRACES,0.27041230958038487,65411 (BUS STOP),0.10732074507578407,2,Punggol Neighbourhood Police Centre,0.2533245906282259,Horizon Primary School,0.10284230680368667,Coney Island Park,1.35966506107331
604C PUNGGOL RD,604C PUNGGOL ROAD,1.40366537588463,103.907532294779,DAMAI LRT STATION (PE7),0.21127325319275048,OASIS TERRACES,0.6393334032650044,65099 (BUS STOP),0.10060262498539312,3,Punggol Neighbourhood Police Centre,0.9495774266807835,Punggol Primary School,0.3112142627567829,Punggol Waterway Park,0.8694383077206497
619D PUNGGOL DR,619D PUNGGOL DRIVE,1.40211730418562,103.911081490497,OASIS LRT STATION (PE6),0.1839237749478691,OASIS TERRACES,0.24836468078051288,65389 (BUS STOP),0.11328677519004646,4,Punggol Neighbourhood Police Centre,0.5511761126925352,Oasis Primary School,0.27878083139239285,Punggol Waterway Park,1.2084082147102695
602B PUNGGOL CTRL,602B PUNGGOL CENTRAL,1.40301276677721,103.906863540581,DAMAI LRT STATION (PE7),0.31378658123285336, NTUC WATERWAY POINT,0.6426236252737981,65091 (BUS STOP),0.11280079927793786,5,Punggol Neighbourhood Police Centre,0.965023834393795,Punggol Primary School,0.3037604764316995,Punggol Waterway Park,0.9165842390665339
602C PUNGGOL CTRL,602C PUNGGOL CENTRAL,1.40271329864642,103.907246242924,DAMAI LRT STATION (PE7),0.31840084310876116,OASIS TERRACES,0.6635504580960384,65281 (BUS STOP),0.10169969928876973,5,Punggol Neighbourhood Police Centre,0.9111368527293455,Edgefield Primary School,0.2693682782789046,Punggol Waterway Park,0.9599745605343184
624C PUNGGOL CTRL,624C PUNGGOL CENTRAL,1.40049144817147,103.911982951019,OASIS LRT STATION (PE6),0.21609236941470966,OASIS TERRACES,0.2890104472696463,65271 (BUS STOP),0.16044616894064356,3,Punggol Neighbourhood Police Centre,0.34754883418818,Horizon Primary School,0.18958242049748925,Punggol Waterway Park,1.4140761043403862
603A PUNGGOL RD,603A PUNGGOL ROAD,1.4035301270326,103.908463410662,DAMAI LRT STATION (PE7),0.19019427702258157,OASIS TERRACES,0.5347487109490027,65301 (BUS STOP),0.16073728513851301,4,Punggol Neighbourhood Police Centre,0.8626207349799044,Oasis Primary School,0.3194467773942806,Punggol Waterway Park,0.9240760738615215
302C PUNGGOL PL,302C PUNGGOL PLACE,1.40472047410992,103.904967908234,PUNGGOL LRT STATION (PTC),0.2889806266809566, NTUC WATERWAY POINT,0.361723789374313,65221 (BUS STOP),0.07898751169438163,5,Punggol Neighbourhood Police Centre,1.2465744094258533,Punggol Primary School,0.05172922008720606,Punggol Waterway Park,0.6981602237617444
301C PUNGGOL CTRL,301C PUNGGOL CENTRAL,1.40440162311748,103.905663775926,DAMAI LRT STATION (PE7),0.33966918297762844, NTUC WATERWAY POINT,0.44634167977521166,65221 (BUS STOP),0.1038234352571657,6,Punggol Neighbourhood Police Centre,1.16323766555282,Punggol Primary School,0.10014617701622283,Punggol Waterway Park,0.7394539359852301
176A EDGEFIELD PLAINS,176A EDGEFIELD PLAINS,1.39899797080593,103.908145945966,COVE LRT STATION (PE1),0.24482367156432291,OASIS TERRACES,0.7031356047374733,65241 (BUS STOP),0.056173051938393004,4,Punggol Neighbourhood Police Centre,0.6634921194225519,Edgefield Primary School,0.16497236058754294,Punggol Waterway Park,1.3846965059886798
109D EDGEDALE PLAINS,109D EDGEDALE PLAINS,1.39552991291305,103.908859627789,MERIDIAN LRT STATION (PE2),0.15401644963921124, PUNGGOL PLAZA,0.4861730359070564,65169 (BUS STOP),0.11520011441459804,2,Punggol Neighbourhood Police Centre,0.6467613415053082,Mee Toh School,0.10570474479450492,Punggol Waterway Park,1.7776987291949577
126C EDGEDALE PLAINS,126C EDGEDALE PLAINS,1.39397053057079,103.910663559632,CORAL EDGE LRT STATION (PE3),0.21323865074689033, PUNGGOL PLAZA,0.2664619340679165,65179 (BUS STOP),0.14238493916230385,2,Punggol Neighbourhood Police Centre,0.5983586647419344,Mee Toh School,0.24155209103846786,Punggol Waterway Park,2.001814595445975
187 PUNGGOL CTRL,187 PUNGGOL CENTRAL,1.39875203407677,103.910880669271,MERIDIAN LRT STATION (PE2),0.29649583190939255,OASIS TERRACES,0.517649754903208,65279 (BUS STOP),0.06297834917615154,2,Punggol Neighbourhood Police Centre,0.3590564690990877,Greendale Secondary School,0.2190798724989564,Punggol Waterway Park,1.5194265103578473
101B PUNGGOL FIELD,101B PUNGGOL FIELD,1.39772042498827,103.90632016352,COVE LRT STATION (PE1),0.17814573317094382, RIVERVALE MALL,0.6454471576805982,65159 (BUS STOP),0.10132030741300597,2,Punggol Neighbourhood Police Centre,0.861042348319345,Edgefield Primary School,0.31204403358129973,Punggol Waterway Park,1.4857769264636815
197A PUNGGOL FIELD,197A PUNGGOL FIELD,1.39977425428162,103.906849841015,COVE LRT STATION (PE1),0.11286281813887471,OASIS TERRACES,0.7825461123051419,65151 (BUS STOP),0.10517082156297164,4,Punggol Neighbourhood Police Centre,0.820948705337703,Edgefield Primary School,0.08692601893422078,Punggol Waterway Park,1.2682852732462042
174D EDGEDALE PLAINS,174D EDGEDALE PLAINS,1.3973593328472,103.910118764409,MERIDIAN LRT STATION (PE2),0.13909326442009307, PUNGGOL PLAZA,0.4740862076182783,65169 (BUS STOP),0.13735834074865924,2,Punggol Neighbourhood Police Centre,0.4462040710852097,Greendale Secondary School,0.18130501520949222,Punggol Waterway Park,1.6270582547635863
160B PUNGGOL CTRL,160B PUNGGOL CENTRAL,1.3952252892359,103.916000677606,RIVIERA LRT STATION (PE4),0.080658960978333, PUNGGOL PLAZA,0.3459329143155254,65231 (BUS STOP),0.10805121072531397,2,Punggol Neighbourhood Police Centre,0.39062743845115894,Greendale Primary School,0.4308174130822218,Pasir Ris Park,1.65366394976121
18 GHIM MOH RD,18 GHIM MOH ROAD,1.31015054686008,103.787082418192,BUONA VISTA MRT STATION (EW21),0.4797780013248165, THE STAR VISTA,0.4013834299668323,12121 (BUS STOP),0.16672425840597802,2,Queenstown Neighbourhood Police Centre,2.988991967841746,Henry Park Primary School,0.7889864717296982,One-north Park,0.8894324654178378
163 STIRLING RD,163 STIRLING ROAD,1.29187643649549,103.802632277067,QUEENSTOWN MRT STATION (EW19),0.48486212512864296,ANCHORPOINT SHOPPING CENTRE,0.465195214320306,11609 (BUS STOP),0.05675133227135373,5,Queenstown Neighbourhood Police Centre,0.3892505529892571,Queenstown Primary School,0.685233848032597,HortPark,1.4417950149770653
96 C'WEALTH CRES,96 COMMONWEALTH CRESCENT,1.30619182602956,103.8011938191,COMMONWEALTH MRT STATION (EW20),0.5263093014477166,HOLLAND ROAD SHOPPING CENTRE,0.7908009870521522,11071 (BUS STOP),0.05736863444056652,3,Queenstown Neighbourhood Police Centre,1.9888653610231501,Queensway Secondary School,0.6732297206834666,One-north Park,1.2098546259431655
23A QUEEN'S CL,23A QUEEN'S CLOSE,1.29429993967601,103.799725944793,QUEENSTOWN MRT STATION (EW19),0.7065942811117082,QUEENSWAY SHOPPING CENTRE,0.8473922853632937,11049 (BUS STOP),0.13100611815266358,1,Queenstown Neighbourhood Police Centre,0.7443813118897578,New Town Primary School,0.5954682410814297,One-north Park,1.3921074806057459
166 STIRLING RD,166 STIRLING ROAD,1.29069965982212,103.802362949625,QUEENSTOWN MRT STATION (EW19),0.5948675981356976,QUEENSWAY SHOPPING CENTRE,0.36123391464868887,11561 (BUS STOP),0.04347412469106704,4,Queenstown Neighbourhood Police Centre,0.2634051627580835,Queenstown Primary School,0.7927561809018356,HortPark,1.3084303378483078
100 C'WEALTH CRES,100 COMMONWEALTH CRESCENT,1.30770527644458,103.801272476263,COMMONWEALTH MRT STATION (EW20),0.6702669233489699,HOLLAND ROAD SHOPPING CENTRE,0.7156639657957089,11081 (BUS STOP),0.17128287244038626,2,Bukit Timah Neighbourhood Police Centre,2.0788302227350433,Queensway Secondary School,0.838488640284413,One-north Park,1.276658328558399
5 GHIM MOH RD,5 GHIM MOH ROAD,1.31269310901361,103.788308830128,BUONA VISTA MRT STATION (EW21),0.6454505007054796, THE STAR VISTA,0.6538399070576962,12129 (BUS STOP),0.14606867260344802,2,Bukit Timah Neighbourhood Police Centre,2.9020725307476742,Henry Park Primary School,0.6286172057164451,One-north Park,1.1063262120696278
20 DOVER CRES,20 DOVER CRESCENT,1.30672257350963,103.783524083089,BUONA VISTA MRT STATION (EW21),0.7501575339692573, THE STAR VISTA,0.5491068876187057,19011 (BUS STOP),0.14514871682332936,3,Queenstown Neighbourhood Police Centre,2.9627822510286808,Anglo-Chinese Junior College,0.4571952687103977,One-north Park,0.903233398851651
51 C'WEALTH DR,51 COMMONWEALTH DRIVE,1.30153486975605,103.79764036202,COMMONWEALTH MRT STATION (EW20),0.1258566538716071,HOLLAND ROAD SHOPPING CENTRE,1.0043307675869002,11161 (BUS STOP),0.10669762238178387,4,Queenstown Neighbourhood Police Centre,1.5732440928924931,New Town Primary School,0.3452557282517273,One-north Park,0.7818653182541602
27 GHIM MOH LINK,27 GHIM MOH LINK,1.30837126346035,103.785133508433,BUONA VISTA MRT STATION (EW21),0.5832994573188116, THE STAR VISTA,0.40855521127541095,19019 (BUS STOP),0.053209632663758485,2,Queenstown Neighbourhood Police Centre,2.970237533855683,Anglo-Chinese Junior College,0.5930538774729293,One-north Park,0.8617905983959947
143 MEI LING ST,143 MEI LING STREET,1.29348201306177,103.8049167409,QUEENSTOWN MRT STATION (EW19),0.17540272101285223,ANCHORPOINT SHOPPING CENTRE,0.5114323870265042,11589 (BUS STOP),0.11505451402372326,3,Queenstown Neighbourhood Police Centre,0.6114139481054655,Queenstown Primary School,0.37514540259895385,HortPark,1.6648125879022597
61C STRATHMORE AVE,61C STRATHMORE AVENUE,1.29423642591379,103.812035249623,QUEENSTOWN MRT STATION (EW19),0.6632637978273814,DAWSON PLACE,0.20826425322361372,10299 (BUS STOP),0.2207341050417918,0,Queenstown Neighbourhood Police Centre,1.2101232992866373,Queenstown Secondary School,0.1510978347439492,Tiong Bahru Park,1.6004089638146466
53 C'WEALTH DR,53 COMMONWEALTH DRIVE,1.30205878257013,103.796581739102,COMMONWEALTH MRT STATION (EW20),0.18958479960522293,HOLLAND ROAD SHOPPING CENTRE,0.9237337092412755,11459 (BUS STOP),0.1246779015454926,2,Queenstown Neighbourhood Police Centre,1.6730971071833594,New Town Primary School,0.4747444972618632,One-north Park,0.6551333526747725
50 C'WEALTH DR,50 COMMONWEALTH DRIVE,1.30112909158394,103.797123032464,COMMONWEALTH MRT STATION (EW20),0.19597970932390138,HOLLAND ROAD SHOPPING CENTRE,1.0357294432814925,11459 (BUS STOP),0.03491324847768219,3,Queenstown Neighbourhood Police Centre,1.5540873768846055,New Town Primary School,0.3701717735797453,One-north Park,0.7376234575079367
8 GHIM MOH RD,8 GHIM MOH ROAD,1.31057227583682,103.787643069812,BUONA VISTA MRT STATION (EW21),0.47207219003972034, THE STAR VISTA,0.42761072821392215,12121 (BUS STOP),0.1315325057121141,4,Queenstown Neighbourhood Police Centre,2.9914141946605692,Henry Park Primary School,0.7740372036046632,One-north Park,0.9055637945145579
13 DOVER CL EAST,13 DOVER CLOSE EAST,1.30537011229366,103.786079519406,BUONA VISTA MRT STATION (EW21),0.507724573192567,ROCHESTER MALL,0.2631814361951128,18141 (BUS STOP),0.23985836705631527,0,Queenstown Neighbourhood Police Centre,2.6545992560407328,Anglo-Chinese Junior College,0.27094270967435735,One-north Park,0.5818871761984812
132 CLARENCE LANE,132 CLARENCE LANE,1.29225523437497,103.814879807351,REDHILL MRT STATION (EW18),0.35738877685319426,DAWSON PLACE,0.43870795800172874,10289 (BUS STOP),0.06785916618093703,3,Bukit Merah West Neighbourhood Police Centre,1.2014221343807243,Queenstown Secondary School,0.23465920101487722,Tiong Bahru Park,1.2182089470342246
149 MEI LING ST,149 MEI LING STREET,1.29479975817447,103.804609065173,QUEENSTOWN MRT STATION (EW19),0.16553302132803993,ANCHORPOINT SHOPPING CENTRE,0.661539683141525,11141 (BUS STOP),0.12505119417451768,3,Queenstown Neighbourhood Police Centre,0.7395712169816565,Queenstown Primary School,0.33849391526532,One-north Park,1.7911074244685707
414 SEMBAWANG DR,414 SEMBAWANG DRIVE,1.45132454894718,103.818031195261,SEMBAWANG MRT STATION (NS11),0.337770306850686, SUN PLAZA BRANCH,0.3827882381226246,58429 (BUS STOP),0.10164821524188133,6,Sembawang Neighbourhood Police Centre,0.69552758204306,Canberra Primary School,0.24161694688761381,Admiralty Park,2.480560141909926
318 SEMBAWANG VISTA,318 SEMBAWANG VISTA,1.44623076981756,103.819993931128,SEMBAWANG MRT STATION (NS11),0.3136295926238588, SUN PLAZA BRANCH,0.22613801863307487,58291 (BUS STOP),0.048959715108710125,5,Sembawang Neighbourhood Police Centre,0.1091329288470005,Sembawang Primary School,0.17359641415690638,Sembawang Park,2.3434846531686144
356C ADMIRALTY DR,356C ADMIRALTY DRIVE,1.44925221115986,103.817794617678,SEMBAWANG MRT STATION (NS11),0.25127799130334005, SUN PLAZA BRANCH,0.21974403058340622,58319 (BUS STOP),0.06280854206282051,6,Sembawang Neighbourhood Police Centre,0.4881719544226366,Canberra Primary School,0.3092921947259165,Admiralty Park,2.492803302381522
353A ADMIRALTY DR,353A ADMIRALTY DRIVE,1.45053763016096,103.819135455324,SEMBAWANG MRT STATION (NS11),0.19385662390907127, SUN PLAZA BRANCH,0.26311218774691936,58421 (BUS STOP),0.08626521651891998,7,Sembawang Neighbourhood Police Centre,0.5862566133454171,Canberra Primary School,0.37274441386385637,Admiralty Park,2.6138844117496736
501B WELLINGTON CIRCLE,501B WELLINGTON CIRCLE,1.45218571400211,103.82136988326,SEMBAWANG MRT STATION (NS11),0.3783693256107651, SUN PLAZA BRANCH,0.49177193955830034,58119 (BUS STOP),0.13744068799833759,5,Sembawang Neighbourhood Police Centre,0.7884259986591095,Wellington Primary School,0.10792177814134947,Admiralty Park,2.8410054484043066
421 CANBERRA RD,421 CANBERRA ROAD,1.45299061364993,103.818532777338,SEMBAWANG MRT STATION (NS11),0.46927434642493404, SUN PLAZA BRANCH,0.5432800063104477,58121 (BUS STOP),0.0910559415300417,5,Sembawang Neighbourhood Police Centre,0.8654148337024936,Endeavour Primary School,0.1686152524008751,Admiralty Park,2.520990054270456
417 CANBERRA RD,417 CANBERRA ROAD,1.45199817874292,103.819475589257,SEMBAWANG MRT STATION (NS11),0.33381190120487403, SUN PLAZA BRANCH,0.42296688262654986,58429 (BUS STOP),0.08132087823548836,5,Sembawang Neighbourhood Police Centre,0.745736022821688,Wellington Primary School,0.31449274363960233,Admiralty Park,2.632677989363786
588C MONTREAL DR,588C MONTREAL DRIVE,1.45048422477721,103.824578498241,SEMBAWANG MRT STATION (NS11),0.5284254856204297, SUN PLAZA BRANCH,0.6228994609173928,58331 (BUS STOP),0.10634104561015113,3,Sembawang Neighbourhood Police Centre,0.7920563675340981,Wellington Primary School,0.2990569365662307,Sembawang Park,2.739545243160587
468B ADMIRALTY DR,468B ADMIRALTY DRIVE,1.45000861656514,103.814110899773,SEMBAWANG MRT STATION (NS11),0.6682991808338209, SUN PLAZA BRANCH,0.6283554140131974,58321 (BUS STOP),0.22718973133272108,0,Sembawang Neighbourhood Police Centre,0.8125635879269125,Canberra Primary School,0.23835830330242638,Admiralty Park,2.0748013236409393
359A ADMIRALTY DR,359A ADMIRALTY DRIVE,1.44966317668208,103.815544863508,SEMBAWANG MRT STATION (NS11),0.5049714906216914, SUN PLAZA BRANCH,0.46529842348087325,58321 (BUS STOP),0.08995994551682372,3,Sembawang Neighbourhood Police Centre,0.6700172069514795,Canberra Primary School,0.17989260519448722,Admiralty Park,2.2387279745397697
503A CANBERRA LINK,503A CANBERRA LINK,1.45058879786565,103.821649350316,SEMBAWANG MRT STATION (NS11),0.24699349940605125, SUN PLAZA BRANCH,0.36038714914444253,58119 (BUS STOP),0.08322922775349463,2,Sembawang Neighbourhood Police Centre,0.6273468958346806,Wellington Primary School,0.1649489397893206,Sembawang Park,2.7811127513789637
309 CANBERRA RD,309 CANBERRA ROAD,1.4467573459998,103.821562407206,SEMBAWANG MRT STATION (NS11),0.30568796515399355, SUN PLAZA BRANCH,0.2827049483893848,58249 (BUS STOP),0.05793220442519218,6,Sembawang Neighbourhood Police Centre,0.26349099672114273,Sembawang Primary School,0.19593299089543625,Sembawang Park,2.3624877078715754
730 TAMPINES ST 71,730 TAMPINES STREET 71,1.35670606456436,103.933499180009,TAMPINES MRT STATION (DT32),1.0713049474948375, OUR TAMPINES HUB,0.9359305872920777,75141 (BUS STOP),0.05948555303784019,2,Tampines Neighbourhood Police Centre,1.2988032404761602,Poi Ching School,0.2208464124605777,Sun Plaza Park,1.1613792014223872
438B SENGKANG WEST AVE,438B SENGKANG WEST AVENUE,1.39274518333866,103.877720031685,FERNVALE LRT STATION (SW5),0.18369994089395325, SELETAR MALL - FAIRPRICE,0.22806826676077183,67481 (BUS STOP),0.13893204202014894,1,Sengkang Neighbourhood Police Centre,1.7992849107145956,Pei Hwa Secondary School,0.27614347162668257,Sengkang Riverside Park,1.2332975645506459
209C COMPASSVALE LANE,209C COMPASSVALE LANE,1.38399373466045,103.899173530483,RANGGUNG LRT STATION (SE5),0.2215861222949033, RIVERVALE PLAZA BRANCH,0.35513788504559046,65021 (BUS STOP),0.0490818784652721,5,Sengkang Neighbourhood Police Centre,1.1395536580566308,Sengkang Secondary School,0.29505474501941104,Sengkang Riverside Park,2.075193282111856
313C ANCHORVALE RD,313C ANCHORVALE ROAD,1.39183903140814,103.887995878385,TONGKANG LRT STATION (SW7),0.36597731963809027,COMPASS ONE,0.7867961736844309,67361 (BUS STOP),0.10173025018729712,4,Sengkang Neighbourhood Police Centre,0.6653709763788049,Anchor Green Primary School,0.18763394038941072,Sengkang Riverside Park,0.7313409750818528
188B RIVERVALE DR,188B RIVERVALE DRIVE,1.39454068651965,103.905458975406,RUMBIA LRT STATION (SE2),0.34636927345871144, RIVERVALE MALL,0.2806312026869659,65191 (BUS STOP),0.08175622504306466,2,Punggol Neighbourhood Police Centre,1.0363183420323785,Rivervale Primary School,0.16063969012043958,Punggol Waterway Park,1.8312955547138714
204C COMPASSVALE DR,204C COMPASSVALE DRIVE,1.3875661962064,103.894821076791,SENGKANG LRT STATION (STC),0.4548578584877271,COMPASS ONE,0.49969635346547375,67611 (BUS STOP),0.06581160709184077,8,Sengkang Neighbourhood Police Centre,0.5892167163859818,Sengkang Secondary School,0.41078645226605026,Sengkang Riverside Park,1.4656442985460993
185A RIVERVALE CRES,185A RIVERVALE CRESCENT,1.3933223716906,103.907116237157,RUMBIA LRT STATION (SE2),0.24213278604286753, RIVERVALE MALL,0.31847879505635385,67671 (BUS STOP),0.14647624198307008,1,Punggol Neighbourhood Police Centre,0.9396555371546723,Mee Toh School,0.2181530475117224,Punggol Waterway Park,1.981946139391059
122E RIVERVALE DR,122E RIVERVALE DRIVE,1.38795724986826,103.905852165491,BAKAU LRT STATION (SE3),0.048737558009802506, RIVERVALE MALL,0.49788881392182366,67131 (BUS STOP),0.0713866490232732,5,Sengkang Neighbourhood Police Centre,1.432378403659757,North Spring Primary School,0.31091052243947953,Sengkang Riverside Park,2.3676016956481805
107 RIVERVALE WALK,107 RIVERVALE WALK,1.38300501325196,103.900272453522,KANGKAR LRT STATION (SE4),0.2416280940271179, RIVERVALE PLAZA BRANCH,0.33706626155490976,67169 (BUS STOP),0.1279243676322325,4,Sengkang Neighbourhood Police Centre,1.2975399012685265,Sengkang Secondary School,0.4447577057939141,Sengkang Riverside Park,2.2378943676235217
317A ANCHORVALE RD,317A ANCHORVALE ROAD,1.39392639161049,103.887958194183,FARMWAY LRT STATION (SW2),0.3905244029294081,COMPASS ONE,0.8176029319963655,67389 (BUS STOP),0.08877221940818263,5,Sengkang Neighbourhood Police Centre,0.6732406342468062,Springdale Primary School,0.23387855060640242,Sengkang Riverside Park,0.5006129410638261
