Bus Stop Code,Bus Stop Lat,Bus Stop Long
23481 (BUS STOP),1.32796926474262,103.681720520281
23489 (BUS STOP),1.32759688201525,103.680488642639
23491 (BUS STOP),1.32792408352679,103.677808646923
23499 (BUS STOP),1.32755092342025,103.678051035015
23501 (BUS STOP),1.32453160335323,103.695835433334
23509 (BUS STOP),1.32468013024075,103.695616787143
23519 (BUS STOP),1.3247935239501,103.679366000087
24009 (BUS STOP),1.32697254702254,103.678397912476
24011 (BUS STOP),1.32230923986714,103.677626319476
24019 (BUS STOP),1.32288721894124,103.677282068004
24021 (BUS STOP),1.32185257239854,103.670879777452
24029 (BUS STOP),1.32247096391907,103.671326580657
24041 (BUS STOP),1.33035313062204,103.674993166637
24049 (BUS STOP),1.33094144970684,103.673790747019
24089 (BUS STOP),1.31445576135791,103.670690017077
24129 (BUS STOP),1.32614180593861,103.669871442998
24139 (BUS STOP),1.32739540810983,103.67245955679
24149 (BUS STOP),1.32754011137512,103.674663217676
24159 (BUS STOP),1.32684222340353,103.676642447119
24169 (BUS STOP),1.31038624703786,103.66671592996
24179 (BUS STOP),1.30940312312781,103.664771262225
24189 (BUS STOP),1.31116229073497,103.6619380811
24199 (BUS STOP),1.31308152317023,103.659936663306
24209 (BUS STOP),1.3152376409219,103.659869320166
24219 (BUS STOP),1.31822701569509,103.662671542435
24229 (BUS STOP),1.31953778095386,103.66615348828
24239 (BUS STOP),1.31979166699688,103.669003888901
24249 (BUS STOP),1.32001417106903,103.67231073805
24259 (BUS STOP),1.32022430373464,103.675628574348
24269 (BUS STOP),1.31796007151114,103.676608280845
24279 (BUS STOP),1.31480277462573,103.676746306056
24289 (BUS STOP),1.31240457491364,103.674858525035
24299 (BUS STOP),1.31215859373448,103.671650070815
24301 (BUS STOP),1.31260985891662,103.665849085409
24331 (BUS STOP),1.30854833300684,103.668683332928
24339 (BUS STOP),1.30840666685142,103.668993333073
24341 (BUS STOP),1.29559624787303,103.67069575273
24349 (BUS STOP),1.29557792044012,103.670916444678
24351 (BUS STOP),1.29811763310903,103.668390524917
24359 (BUS STOP),1.29822556401116,103.66853349344
24369 (BUS STOP),1.30077687657044,103.666983261896
24379 (BUS STOP),1.30366277953769,103.665884346742
24381 (BUS STOP),1.3068880560614,103.665327221872
24389 (BUS STOP),1.30668431072634,103.665515638696
24391 (BUS STOP),1.2985931988451,103.664471016987
24401 (BUS STOP),1.30031638890649,103.663557778055
24411 (BUS STOP),1.30243777785159,103.661733611075
24421 (BUS STOP),1.30463277796673,103.659506111014
24431 (BUS STOP),1.30726611096367,103.657699999916
24441 (BUS STOP),1.30713498240249,103.660968300947
24451 (BUS STOP),1.30599340060304,103.663787220159
24461 (BUS STOP),1.29723931495924,103.6662601852
24489 (BUS STOP),1.32574395661929,103.671110581419
24499 (BUS STOP),1.32598701005664,103.674395651463
24501 (BUS STOP),1.32424896848984,103.664797918618
24509 (BUS STOP),1.3243147851691,103.664116224715
24511 (BUS STOP),1.31944476649574,103.6608911803
24519 (BUS STOP),1.31907236592524,103.659813795688
24521 (BUS STOP),1.31746463789605,103.658987817903
24529 (BUS STOP),1.31721248921129,103.658166498906
24531 (BUS STOP),1.30622638904039,103.65688416697
24539 (BUS STOP),1.30492020241092,103.655480293172
24541 (BUS STOP),1.30275657605716,103.655655505854
24549 (BUS STOP),1.30273638889974,103.65543583294
24559 (BUS STOP),1.30079305608632,103.657480000094
24571 (BUS STOP),1.32367555856625,103.669067502087
24581 (BUS STOP),1.32496138905015,103.666995832963
24599 (BUS STOP),1.32562284433681,103.669266439945
24601 (BUS STOP),1.31333999996679,103.654865000079
24609 (BUS STOP),1.31343103742242,103.654751663881
24611 (BUS STOP),1.31085562922283,103.652540565531
24619 (BUS STOP),1.3111397193784,103.6526047195
24621 (BUS STOP),1.3079713889272,103.649779443957
24629 (BUS STOP),1.30851138902897,103.650155277844
24631 (BUS STOP),1.32056657593293,103.678244445088
24639 (BUS STOP),1.32041012787201,103.677915692878
24641 (BUS STOP),1.31423999993837,103.665513888839
24651 (BUS STOP),1.31490027807277,103.668826110979
24671 (BUS STOP),1.30957805589057,103.661230000099
24679 (BUS STOP),1.30929393065016,103.661254965221
24681 (BUS STOP),1.31200874938852,103.658633484641
24689 (BUS STOP),1.31152436181301,103.658895888798
24691 (BUS STOP),1.31344499995268,103.657128056028
24699 (BUS STOP),1.31345305601212,103.656902499888
24701 (BUS STOP),1.32138492145228,103.649113731563
24709 (BUS STOP),1.32088999351002,103.649025691692
24711 (BUS STOP),1.32987218968151,103.639996379385
24719 (BUS STOP),1.33004826978589,103.639330130468
25009 (BUS STOP),1.3417306852387,103.63953371012
25059  (BUS STOP),1.27005810272627,103.617248810191
25061 (BUS STOP),1.32758499996248,103.645287500017
25069 (BUS STOP),1.32751179634669,103.645518021399
25071 (BUS STOP),1.32958277801827,103.643206388955
25079 (BUS STOP),1.32944568977079,103.643471537898
25091 (BUS STOP),1.33443305596325,103.645204999989
25099 (BUS STOP),1.33392910711676,103.644949334074
25101 (BUS STOP),1.33428472907851,103.647837513173
25109 (BUS STOP),1.33462333299692,103.647322500024
25111 (BUS STOP),1.3323988853004,103.649816108513
25119 (BUS STOP),1.33212638903306,103.649916944098
25121 (BUS STOP),1.33060763301037,103.651696635303
25129 (BUS STOP),1.32994444395785,103.652263889072
25151 (BUS STOP),1.32913728118415,103.653255243062
25161 (BUS STOP),1.3273542293127,103.655106231613
25169 (BUS STOP),1.3277494438738,103.654500555866
25171 (BUS STOP),1.3254664542872,103.657111967736
25179 (BUS STOP),1.32529138904503,103.657113332903
25181 (BUS STOP),1.3238529692639,103.658813240829
25189 (BUS STOP),1.32383972204989,103.658616666914
25191 (BUS STOP),1.3212997964014,103.659684402383
25199 (BUS STOP),1.32109472190479,103.659331666961
25201 (BUS STOP),1.31920051348567,103.65878804504
25209 (BUS STOP),1.31937587062719,103.658787751873
25219 (BUS STOP),1.32877104002995,103.656922266659
25221 (BUS STOP),1.33470589395138,103.651531142792
25229 (BUS STOP),1.33371272911092,103.651762496997
25231 (BUS STOP),1.33865895409202,103.647402728204
25239 (BUS STOP),1.33740500002065,103.647954999899
25249 (BUS STOP),1.33985500003645,103.64535166685
25259 (BUS STOP),1.34418817750933,103.640707070301
25269 (BUS STOP),1.34777150726804,103.63746924034
25321 (BUS STOP),1.31755027825041,103.656542153199
25329 (BUS STOP),1.31779138907713,103.656462500059
25331 (BUS STOP),1.32019777785426,103.653813056016
25339 (BUS STOP),1.32018179749739,103.653968882872
25341 (BUS STOP),1.32194305592757,103.65198888891
25349 (BUS STOP),1.32159222133461,103.65248184452
25351 (BUS STOP),1.32396971583888,103.653031529097
25359 (BUS STOP),1.32364999988238,103.652923889095
25361 (BUS STOP),1.32495846442675,103.651124582733
25369 (BUS STOP),1.32513576883512,103.651472556792
25371 (BUS STOP),1.32387805596506,103.649174444026
25379 (BUS STOP),1.32421640881404,103.649000978829
25381 (BUS STOP),1.32556305585293,103.647395832951
25389 (BUS STOP),1.3259562301758,103.647205360907
25391 (BUS STOP),1.32896999377455,103.637043327438
25399 (BUS STOP),1.32923865523687,103.637944540789
25411 (BUS STOP),1.34387062081253,103.6383055926
25419 (BUS STOP),1.34438908095082,103.638376116393
25421 (BUS STOP),1.34126250008487,103.637418611048
25429 (BUS STOP),1.34055807300732,103.636965359933
25431 (BUS STOP),1.33897644914296,103.636587399731
25439 (BUS STOP),1.33912525425747,103.636426474666
25441 (BUS STOP),1.33483211745402,103.63512353685
25449 (BUS STOP),1.33559254987252,103.634885644208
25451 (BUS STOP),1.3322619439226,103.634050555899
25459 (BUS STOP),1.33279999997145,103.634121666873
25461 (BUS STOP),1.32944826476478,103.632918790208
25469 (BUS STOP),1.32929472193195,103.632645832854
25471 (BUS STOP),1.33552353410543,103.641841230146
25479 (BUS STOP),1.33552805598015,103.641629722041
25491 (BUS STOP),1.33901033625993,103.638166478356
25499 (BUS STOP),1.33874972184365,103.638237777932
25501 (BUS STOP),1.33379055387588,103.643635858288
25509 (BUS STOP),1.33355930471544,103.64364939009
25511 (BUS STOP),1.32981499988257,103.640804721988
25519 (BUS STOP),1.32981451591836,103.640996542507
25531 (BUS STOP),1.33234804820613,103.645154096339
25539 (BUS STOP),1.33231015935399,103.645068096303
25541 (BUS STOP),1.32978099255992,103.647849207551
25549 (BUS STOP),1.3298133531591,103.647683597088
25551 (BUS STOP),1.32552479980301,103.645925040818
25559 (BUS STOP),1.32565043523212,103.645879355178
25561 (BUS STOP),1.31836095181078,103.637709207571
25569 (BUS STOP),1.31819343772568,103.637244736835
25571 (BUS STOP),1.31544674432936,103.635240040923
25579 (BUS STOP),1.31554382610163,103.634944987711
25589 (BUS STOP),1.32833674430035,103.648424207404
25591 (BUS STOP),1.31024706284266,103.635089999927
25599 (BUS STOP),1.30943095174262,103.635806111063
25601 (BUS STOP),1.3016347997649,103.634715040892
25609 (BUS STOP),1.30194289607341,103.634520792385
25611 (BUS STOP),1.29770585526856,103.633031096392
25621 (BUS STOP),1.29438479973343,103.631885081741
25631 (BUS STOP),1.29033174424163,103.631396944413
25641 (BUS STOP),1.29615604817495,103.638433999841
25651 (BUS STOP),1.29934975887188,103.635528096308
25661 (BUS STOP),1.29336206272815,103.639925000032
25669 (BUS STOP),1.29339442348356,103.63952144344
25671 (BUS STOP),1.29454515942353,103.641613888929
25681 (BUS STOP),1.33248805586546,103.637169444061
25689 (BUS STOP),1.33211174423331,103.6371242074
25691 (BUS STOP),1.32851995186492,103.639663289361
25701 (BUS STOP),1.29559400743255,103.627649207542
25709 (BUS STOP),1.2956701501032,103.62728372235
25711 (BUS STOP),1.28862795179017,103.625071096395
25719 (BUS STOP),1.28901674421899,103.624891151952
25729 (BUS STOP),1.28493104817728,103.62825799993
25741 (BUS STOP),1.28050385540296,103.627110000074
25751 (BUS STOP),1.27805912981548,103.621663135762
25761 (BUS STOP),1.2750647998908,103.624221944447
25771 (BUS STOP),1.27433293695224,103.632328888723
25781 (BUS STOP),1.27639900734122,103.635805400409
25791 (BUS STOP),1.28206904814402,103.636166151926
25801 (BUS STOP),1.28450714456236,103.634186111171
25811 (BUS STOP),1.33226766233092,103.643191385815
25819 (BUS STOP),1.33249595185721,103.643530000038
25821 (BUS STOP),1.31749099255543,103.652586985369
26011 (BUS STOP),1.31922965594241,103.648767098837
26019 (BUS STOP),1.3186186069481,103.648056233689
26021 (BUS STOP),1.31726139368011,103.646930863492
26029 (BUS STOP),1.31780595173575,103.647257000043
26031 (BUS STOP),1.31548257210527,103.645246847498
26039 (BUS STOP),1.31606289629351,103.645623055419
26041 (BUS STOP),1.31471396633267,103.643055751549
26049 (BUS STOP),1.31486576456256,103.642751488205
26051 (BUS STOP),1.3163897589252,103.641298807078
26059 (BUS STOP),1.31672777796259,103.640838889004
26061 (BUS STOP),1.31818896653761,103.639408014751
26069 (BUS STOP),1.31850277793991,103.638975555994
26071 (BUS STOP),1.32050710377244,103.637021985171
26079 (BUS STOP),1.32060611089203,103.636755278053
26081 (BUS STOP),1.32249206295394,103.634908055462
26089 (BUS STOP),1.32215171571215,103.635100211816
26091 (BUS STOP),1.32465135215422,103.636136903593
26099 (BUS STOP),1.32464249366667,103.635996865654
26101 (BUS STOP),1.32684063470956,103.638175971232
26109 (BUS STOP),1.3272774283966,103.638490527418
26111 (BUS STOP),1.31464305593259,103.654258332921
26119 (BUS STOP),1.31493972189601,103.653823055846
26121 (BUS STOP),1.31736840181587,103.651364191957
26129 (BUS STOP),1.3176427779688,103.650958055879
26131 (BUS STOP),1.31902277806462,103.649699999858
26141 (BUS STOP),1.32668624637124,103.640255857038
26151 (BUS STOP),1.32452998755537,103.642522715281
26161 (BUS STOP),1.32238325656878,103.644800540014
26171 (BUS STOP),1.32013249994034,103.647121388898
26201 (BUS STOP),1.32695291530306,103.63192950209
26209 (BUS STOP),1.32692000001204,103.63175333309
26211 (BUS STOP),1.29096610760606,103.636838681671
26221 (BUS STOP),1.29324977784207,103.637002310491
26241 (BUS STOP),1.32051139805521,103.630849949043
26249 (BUS STOP),1.32047370750998,103.631218303575
26251 (BUS STOP),1.31726944398739,103.629789444026
26259 (BUS STOP),1.31751639373437,103.63011079055
26261 (BUS STOP),1.31470906872596,103.628712190472
26269 (BUS STOP),1.31435833285351,103.628954999881
26279 (BUS STOP),1.31133425252416,103.627841896008
26289 (BUS STOP),1.30854575408413,103.626820656231
26299 (BUS STOP),1.30510954361983,103.625563465982
26311 (BUS STOP),1.30228826515796,103.629781159339
26321 (BUS STOP),1.30603953282417,103.63116893583
26331 (BUS STOP),1.30869957612676,103.632134260106
26349 (BUS STOP),1.31161055601513,103.630956943879
26369 (BUS STOP),1.29846999434603,103.62308583339
26379 (BUS STOP),1.29387380677431,103.621921472228
26389 (BUS STOP),1.29055080915808,103.6245337724
26399 (BUS STOP),1.28949499028679,103.627460343118
26409 (BUS STOP),1.28912909251744,103.630198732809
26419 (BUS STOP),1.28891937313765,103.633019621164
26429 (BUS STOP),1.28869749964478,103.635869093567
26431 (BUS STOP),1.29448159007353,103.636191214893
26441 (BUS STOP),1.29568927474427,103.632965713558
26451 (BUS STOP),1.29689770156899,103.62977787742
26461 (BUS STOP),1.29946472183259,103.628767778049
27011 (BUS STOP),1.35586334566319,103.68610938877
27021 (BUS STOP),1.35324138903548,103.681929166994
27031 (BUS STOP),1.35186815675061,103.680517498399
27041 (BUS STOP),1.35071936252563,103.678642471324
27051 (BUS STOP),1.34845333297099,103.676658056004
27061 (BUS STOP),1.34984722128245,103.683870820949
27069 (BUS STOP),1.35008972199908,103.68418444396
27071 (BUS STOP),1.35507533532684,103.68452767071
27091 (BUS STOP),1.34910999984373,103.703885000005
27099 (BUS STOP),1.35023689448502,103.703609998282
27101 (BUS STOP),1.35259472193548,103.701116388962
27109 (BUS STOP),1.35309472193037,103.700823055883
27121 (BUS STOP),1.35682305607902,103.695212777988
27129 (BUS STOP),1.35643749520687,103.696064614992
27131 (BUS STOP),1.34194000003946,103.68852972204
27139 (BUS STOP),1.34202746075325,103.688981543514
27141 (BUS STOP),1.33967546703362,103.687799738505
27149 (BUS STOP),1.33906525115236,103.688757958672
27159 (BUS STOP),1.34033777808991,103.690051388919
27169 (BUS STOP),1.35693103245193,103.694244642406
27171 (BUS STOP),1.35604565045497,103.691682544832
27179 (BUS STOP),1.35618418172004,103.691782577176
27181 (BUS STOP),1.35587588800601,103.689036206313
27189 (BUS STOP),1.35607204234355,103.689039216903
27199 (BUS STOP),1.35434216779104,103.686857549247
27209 (BUS STOP),1.35150701696538,103.685692343243
27211 (BUS STOP),1.34793140643883,103.68050066491
27219 (BUS STOP),1.3479326950799,103.680252400237
27221 (BUS STOP),1.34623151653956,103.678517637205
27231 (BUS STOP),1.34207972361964,103.679222716007
27241 (BUS STOP),1.33998726585657,103.68089382457
27251 (BUS STOP),1.34115632132114,103.683649305684
27261 (BUS STOP),1.34332011366754,103.68632093853
27271 (BUS STOP),1.34199989028046,103.69132051365
27279 (BUS STOP),1.34210239027327,103.691192893712
27281 (BUS STOP),1.34565499995467,103.687805556025
27291 (BUS STOP),1.34772267397597,103.68649929152
27301 (BUS STOP),1.34045284976234,103.694397841754
27309 (BUS STOP),1.34107046938511,103.694265361309
27311 (BUS STOP),1.34902211051512,103.685392850521
27321 (BUS STOP),1.34403944386,103.691730832933
27329 (BUS STOP),1.34404249996426,103.691864999862
27331 (BUS STOP),1.34537305607682,103.699411388844
27341 (BUS STOP),1.34663703397839,103.697788197798
27349 (BUS STOP),1.34680805608537,103.697818055915
27351 (BUS STOP),1.34423200986094,103.696131706294
27359 (BUS STOP),1.34441434982564,103.696013688935
27361 (BUS STOP),1.34294490342569,103.694522380912
27369 (BUS STOP),1.34285373353736,103.694103956113
27371 (BUS STOP),1.34751384313535,103.700994411623
27379 (BUS STOP),1.34805042135675,103.700873851615
27381 (BUS STOP),1.34814783035206,103.698638345096
27389 (BUS STOP),1.34845180910075,103.698104378072
27391 (BUS STOP),1.34842706550932,103.696311989836
27399 (BUS STOP),1.34866469753461,103.696403677057
27401 (BUS STOP),1.34736600569968,103.694137958987
27409 (BUS STOP),1.34718999986386,103.694167499836
27411 (BUS STOP),1.34590833304095,103.692737499845
27419 (BUS STOP),1.34575472185576,103.692819999934
27421 (BUS STOP),1.3428341670465,103.695363610901
27429 (BUS STOP),1.3428650000432,103.695558055486
27431 (BUS STOP),1.34946527287206,103.697346306005
27439 (BUS STOP),1.34941077852105,103.697117138183
27441 (BUS STOP),1.35032868767693,103.700793274838
27449 (BUS STOP),1.35053242519901,103.701078958524
27451 (BUS STOP),1.3512861367022,103.704150556844
27459 (BUS STOP),1.35145070001408,103.703990355968
27461 (BUS STOP),1.35293305775726,103.705128621473
27469 (BUS STOP),1.35307192185951,103.704867098379
27471 (BUS STOP),1.35216655807387,103.707824781424
27479 (BUS STOP),1.35189234324101,103.708182617538
27501 (BUS STOP),1.34097116708304,103.691671070773
27509 (BUS STOP),1.34043647212347,103.691358199692
27511 (BUS STOP),1.33925202251351,103.693105737568
27519 (BUS STOP),1.34004285522268,103.692924048128
27521 (BUS STOP),1.33680896641644,103.694061744216
27529 (BUS STOP),1.33629804826299,103.694062951736
27531 (BUS STOP),1.34052795170491,103.686973048265
27539 (BUS STOP),1.34071614471773,103.686892337487
28009 (BUS STOP),1.3323504861782,103.740664588409
28011 (BUS STOP),1.32425805601621,103.759147221863
28019 (BUS STOP),1.32492720506785,103.758943331672
28021 (BUS STOP),1.32615808386044,103.755450222416
28029 (BUS STOP),1.32688998207682,103.754360276617
28031 (BUS STOP),1.32790099994865,103.751014999899
28039 (BUS STOP),1.32807500003269,103.751408333042
28041 (BUS STOP),1.33008349974722,103.748283663391
28049 (BUS STOP),1.33069921313676,103.748103412435
28051 (BUS STOP),1.33228999663372,103.745740023786
28059 (BUS STOP),1.3326063890286,103.745807221904
28061 (BUS STOP),1.33596390769978,103.742548137165
28069 (BUS STOP),1.33644240105404,103.742557373278
28071 (BUS STOP),1.33765035295542,103.739042429545
28079 (BUS STOP),1.33839906630754,103.738600902709
28081 (BUS STOP),1.33950830786003,103.736647646719
28089 (BUS STOP),1.3401635863234,103.736346388384
28091 (BUS STOP),1.34425795651403,103.720124877254
28099 (BUS STOP),1.34432009940017,103.719298321341
28101 (BUS STOP),1.33312436809958,103.759056174355
28109 (BUS STOP),1.33327344223973,103.759331797073
28111 (BUS STOP),1.34782896289089,103.735854436657
28119 (BUS STOP),1.34785060542145,103.736055337601
28121 (BUS STOP),1.35032065526202,103.733395970094
28129 (BUS STOP),1.35031883859916,103.733743054652
28131 (BUS STOP),1.35278565732375,103.730503906367
28139 (BUS STOP),1.35311302527856,103.730442524006
28141 (BUS STOP),1.35399777792053,103.728572499972
28149 (BUS STOP),1.3540597711501,103.729120555803
28151 (BUS STOP),1.35582600648854,103.721474630641
28159 (BUS STOP),1.35598754653349,103.72138451614
28161 (BUS STOP),1.35600421179284,103.719278437168
28169 (BUS STOP),1.35616202221459,103.719496038625
28181 (BUS STOP),1.32996642505155,103.758198016995
28189 (BUS STOP),1.32992124722295,103.758506038143
28199 (BUS STOP),1.33267781019856,103.743837810255
28201 (BUS STOP),1.33205706208962,103.741850487403
28211 (BUS STOP),1.33418677282315,103.740706806935
28221 (BUS STOP),1.32761804997185,103.744941730948
28229 (BUS STOP),1.3253667523575,103.745931859117
28231 (BUS STOP),1.32986201064595,103.742481837331
28239 (BUS STOP),1.32980442511749,103.743071451797
28241 (BUS STOP),1.3317585845451,103.739574859142
28249 (BUS STOP),1.33261127106871,103.739041536349
28251 (BUS STOP),1.33382805593511,103.736988332841
28259 (BUS STOP),1.33415472203713,103.736988332918
28261 (BUS STOP),1.33614236985508,103.734898783517
28269 (BUS STOP),1.33653242658794,103.734992800089
28271 (BUS STOP),1.33899259685366,103.733905751279
28279 (BUS STOP),1.33948295473661,103.734236533761
28281 (BUS STOP),1.34206032806393,103.735375481186
28289 (BUS STOP),1.34238972188668,103.735988889079
28291 (BUS STOP),1.34446090395508,103.736383030469
28299 (BUS STOP),1.34438323067946,103.736670272174
28301 (BUS STOP),1.33473899923007,103.740303015927
28309 (BUS STOP),1.32628627629806,103.745784904078
28311 (BUS STOP),1.33825277511927,103.741083519052
28319 (BUS STOP),1.33862623925551,103.741733137413
28321 (BUS STOP),1.34127166434086,103.740903139083
28329 (BUS STOP),1.34147092299791,103.740435716773
28331 (BUS STOP),1.34204392855434,103.738049268653
28339 (BUS STOP),1.34270510565449,103.737375177342
28341 (BUS STOP),1.34247027792982,103.732712777953
28349 (BUS STOP),1.34255113748805,103.733185140624
28351 (BUS STOP),1.3436152778814,103.731055832947
28359 (BUS STOP),1.34388722206796,103.731199443896
28361 (BUS STOP),1.34418881828938,103.727487805957
28369 (BUS STOP),1.3444972220402,103.727471388998
28371 (BUS STOP),1.3448797219222,103.724091944067
28379 (BUS STOP),1.34513639882865,103.724261317053
28381 (BUS STOP),1.3462696711124,103.72129604143
28389 (BUS STOP),1.34646209969562,103.721472315519
28391 (BUS STOP),1.34978093223427,103.719371659652
28399 (BUS STOP),1.34974947206247,103.719648211015
28401 (BUS STOP),1.350654551436,103.718614014999
28409 (BUS STOP),1.35081149347883,103.717937690872
28411 (BUS STOP),1.34805444403802,103.717617500087
28421 (BUS STOP),1.34591586102143,103.719345710868
28431 (BUS STOP),1.334496264847,103.738815575925
28439 (BUS STOP),1.33451434021965,103.738574981679
28441 (BUS STOP),1.33576638896102,103.738849166913
28449 (BUS STOP),1.33618166694531,103.739444999894
28451 (BUS STOP),1.34394189080506,103.73465998145
28459 (BUS STOP),1.34440772894038,103.734315286897
28461 (BUS STOP),1.34533240267242,103.732053836572
28469 (BUS STOP),1.34612717325261,103.731933136446
28471 (BUS STOP),1.3481114562343,103.73224640617
28481 (BUS STOP),1.34618139063143,103.73421591584
28491 (BUS STOP),1.34905596059961,103.730786330574
28499 (BUS STOP),1.34963044058773,103.730461997197
28501 (BUS STOP),1.34980328433143,103.727377698285
28509 (BUS STOP),1.35003470873909,103.726540097372
28511 (BUS STOP),1.35063596498087,103.723723609026
28519 (BUS STOP),1.35058416752428,103.724524927761
28521 (BUS STOP),1.3509754806509,103.721200423691
28529 (BUS STOP),1.35117921295257,103.720651149345
28531 (BUS STOP),1.35006115508147,103.716529404399
28539 (BUS STOP),1.34975477386996,103.715423934316
28541 (BUS STOP),1.35235805595307,103.717260000102
28551 (BUS STOP),1.35309201848445,103.719939987522
28561 (BUS STOP),1.35318546944831,103.722324293666
28571 (BUS STOP),1.35242067621855,103.725422932918
28581 (BUS STOP),1.34925114010555,103.725705649092
28591 (BUS STOP),1.34645638909935,103.725382499986
28601 (BUS STOP),1.34733744651734,103.723167702011
28611 (BUS STOP),1.34927792303285,103.721067736506
28621 (BUS STOP),1.34154348249712,103.743580124348
28629 (BUS STOP),1.3419533116071,103.744249958059
28631 (BUS STOP),1.34053157735377,103.74418616294
28639 (BUS STOP),1.34045649762642,103.743959968781
28641 (BUS STOP),1.33917889762628,103.746103205621
28649 (BUS STOP),1.33901303401803,103.746034393011
28651 (BUS STOP),1.33515192012397,103.747941882456
28659 (BUS STOP),1.33446189256856,103.74767782544
28661 (BUS STOP),1.3366552275329,103.749519995667
28669 (BUS STOP),1.33644499986611,103.749355003105
28671 (BUS STOP),1.33715229988512,103.75226376343
28679 (BUS STOP),1.33661449281339,103.751104569114
28681 (BUS STOP),1.33720242595496,103.754888897721
28689 (BUS STOP),1.33727934416368,103.754409997729
28691 (BUS STOP),1.33565242851542,103.75748934005
28699 (BUS STOP),1.3356685062308,103.757235015926
28701 (BUS STOP),1.33149833291559,103.757729999937
28709 (BUS STOP),1.33163997188843,103.757344060607
29009 (BUS STOP),1.33021628291714,103.743295597855
29011 (BUS STOP),1.30854749983572,103.733621943883
29019 (BUS STOP),1.30808999966754,103.733765867995
29021 (BUS STOP),1.31267499896031,103.734502316346
29029 (BUS STOP),1.31373487961656,103.734929173135
29031 (BUS STOP),1.31653138754305,103.735386611945
29039 (BUS STOP),1.31791472297807,103.735901518393
29041 (BUS STOP),1.30630499414193,103.736053705217
29049 (BUS STOP),1.30598321267116,103.736686706448
29051 (BUS STOP),1.30462052817946,103.742849270233
29059 (BUS STOP),1.30437280234852,103.742525001923
29069 (BUS STOP),1.30296947773512,103.746072380124
29071 (BUS STOP),1.30422665147634,103.751793828721
29081 (BUS STOP),1.30177859804466,103.752844333502
29089 (BUS STOP),1.30146754204327,103.752704858781
29091 (BUS STOP),1.29941886208359,103.75254392613
29099 (BUS STOP),1.29938668380003,103.752071857361
29101 (BUS STOP),1.29856077859695,103.749976665496
29109 (BUS STOP),1.29874917127989,103.749696183484
29111 (BUS STOP),1.30002583287748,103.746851944075
29119 (BUS STOP),1.30075962146242,103.74720096589
29121 (BUS STOP),1.30670185792497,103.739551305737
29129 (BUS STOP),1.30639194302243,103.739491836729
29139 (BUS STOP),1.30295846509424,103.75137448294
29149 (BUS STOP),1.30169278933825,103.748445510696
29159 (BUS STOP),1.32532489839738,103.737505019717
30011 (BUS STOP),1.37367799480267,103.714225679491
30019 (BUS STOP),1.37333306778527,103.713658447787
30021 (BUS STOP),1.37444195629601,103.717052343295
30029 (BUS STOP),1.37415602758668,103.717096307307
30031 (BUS STOP),1.37461935390363,103.7198386591
30039 (BUS STOP),1.37432162228817,103.719818838808
30041 (BUS STOP),1.37462014111634,103.721888152199
30049 (BUS STOP),1.37431332149609,103.723836557723
30051 (BUS STOP),1.37455576943014,103.725370547561
30059 (BUS STOP),1.37439935163173,103.72614304205
30081 (BUS STOP),1.37727684686909,103.734313121039
30089 (BUS STOP),1.37715999985041,103.734091667056
30091 (BUS STOP),1.37943055563575,103.730856388923
30099 (BUS STOP),1.37972159795495,103.731228122289
30101 (BUS STOP),1.37371656929069,103.738897000093
30109 (BUS STOP),1.3737415535174,103.738350913565
30111 (BUS STOP),1.3724578867936,103.742825384643
30119 (BUS STOP),1.37288749994739,103.740403930719
30121 (BUS STOP),1.37211783033921,103.744437138228
30129 (BUS STOP),1.3720388900147,103.743810330883
31009 (BUS STOP),1.37175088320078,103.684276321148
31011 (BUS STOP),1.35908460839717,103.693895226162
31019 (BUS STOP),1.35998260495786,103.693989053562
31021 (BUS STOP),1.3624704700776,103.692878885219
31029 (BUS STOP),1.36307987138425,103.692966046465
31031 (BUS STOP),1.36598890667544,103.693273242489
31039 (BUS STOP),1.36563783974109,103.693308180417
31041 (BUS STOP),1.36893226400622,103.693929399924
31049 (BUS STOP),1.3693955437148,103.694243692199
31051 (BUS STOP),1.37226002161493,103.694451820905
31059 (BUS STOP),1.37207574388055,103.694668072728
31061 (BUS STOP),1.37594722209829,103.695570278081
31069 (BUS STOP),1.3749313889663,103.695506110961
31071 (BUS STOP),1.37853314207749,103.696260452298
31079 (BUS STOP),1.37768611089004,103.696321944095
31081 (BUS STOP),1.38056264189376,103.69732526998
31089 (BUS STOP),1.37992729418274,103.697115163017
31121 (BUS STOP),1.37031248857786,103.688003876827
31129 (BUS STOP),1.37000248782783,103.687442082785
31131 (BUS STOP),1.37204702244086,103.690131564034
31139 (BUS STOP),1.37211281461135,103.690384122382
31141 (BUS STOP),1.37407132245035,103.693350474475
31149 (BUS STOP),1.37394854690218,103.694008327041
31151 (BUS STOP),1.37363227363628,103.695967478562
31159 (BUS STOP),1.37336600723345,103.696197269297
31161 (BUS STOP),1.3725333220264,103.702087630675
31169 (BUS STOP),1.37245094187533,103.701219370078
31171 (BUS STOP),1.37240788349175,103.704186967514
31179 (BUS STOP),1.37234403230371,103.703550818977
31191 (BUS STOP),1.37161444444738,103.709910833221
31199 (BUS STOP),1.37097558140026,103.709315398396
31201 (BUS STOP),1.38044981963541,103.696594096881
31211 (BUS STOP),1.38283900030637,103.696999701689
